"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2021,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,354,0,31,110,87,59,55,12,40
2021,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,8,0,0,2,4,2,0,0,NA
2021,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,11,0,0,0,8,0,3,1,NA
2021,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,16,0,0,4,6,1,4,1,NA
2021,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,666,0,35,200,145,140,110,37,41.8
2021,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",32,0,1,11,7,5,3,4,NA
2021,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",93,0,5,23,31,18,12,4,41.5
2021,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",74,2,5,8,16,13,20,9,49
2021,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",293,3,26,66,59,68,62,11,43.3
2021,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,57,0,5,17,14,9,8,5,39.9
2021,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1640,9,119,501,353,304,248,106,41
2021,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,32,0,3,15,4,4,5,1,NA
2021,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,94,0,4,28,21,16,18,6,42.6
2021,"2018_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,22,0,1,8,6,4,2,1,NA
2021,"2018_SOC","Medical scientists","life_science","life_science","occupation",NA,121,0,4,31,31,27,20,8,43.4
2021,"2018_SOC","Life scientists, all other","life_science","life_science","occupation",NA,8,0,0,6,2,0,0,0,NA
2021,"2018_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,22,0,0,7,5,3,3,4,NA
2021,"2018_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,11,0,1,1,3,5,1,0,NA
2021,"2018_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,94,0,5,28,19,15,20,8,43
2021,"2018_SOC","Environmental scientists and specialists, including health","life_science","physical_science","occupation","2020+ only; see 2019 note",40,0,1,10,8,13,6,2,NA
2021,"2018_SOC","Geoscientists and hydrologists, except geographers","life_science","physical_science","occupation","2020+ only; see 2019 note",42,0,0,14,15,5,8,0,NA
2021,"2018_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,370,0,21,119,108,67,39,16,39.9
2021,"2018_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,30,0,2,12,5,5,2,3,NA
2021,"2018_SOC","Biological technicians","life_science","science_technician","occupation",NA,18,1,2,7,1,2,5,1,NA
2021,"2018_SOC","Chemical technicians","life_science","science_technician","occupation",NA,48,0,7,16,5,12,5,2,NA
2021,"2018_SOC","Environmental science and geoscience technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",15,0,0,8,2,2,2,0,NA
2021,"2018_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,2,0,0,1,1,0,0,0,NA
2021,"2018_SOC","Other life, physical, and social science technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",269,6,47,91,34,42,38,11,34.6
2021,"2018_SOC","Technical writers","it","technical_writer","occupation",NA,71,0,5,13,13,15,20,5,49.5
2021,"2018_SOC","Healthcare practitioners and technical occupations","healthcare","health_practitioner","group",NA,9639,52,522,2515,2365,2010,1573,602,42.7
2021,"2018_SOC","Chiropractors","healthcare","health_practitioner","occupation",NA,59,0,0,14,9,16,13,8,49.4
2021,"2018_SOC","Dentists","healthcare","health_practitioner","occupation",NA,167,0,0,34,48,29,35,21,46.6
2021,"2018_SOC","Dietitians and nutritionists","healthcare","health_practitioner","occupation",NA,117,0,4,30,30,19,28,6,43.9
2021,"2018_SOC","Optometrists","healthcare","health_practitioner","occupation",NA,37,0,0,7,12,7,11,1,NA
2021,"2018_SOC","Pharmacists","healthcare","health_practitioner","occupation",NA,352,0,10,106,111,64,42,19,41.4
2021,"2018_SOC","Emergency medicine physicians","healthcare","health_practitioner","occupation","2020+ only",24,0,0,2,14,4,2,2,NA
2021,"2018_SOC","Radiologists","healthcare","health_practitioner","occupation","2020+ only",26,0,0,5,5,7,4,4,NA
2021,"2018_SOC","Other physicians","healthcare","health_practitioner","occupation","2020+ only",921,0,1,206,230,214,167,104,46.2
2021,"2018_SOC","Surgeons","healthcare","health_practitioner","occupation","2020+ only",59,0,0,8,18,15,12,6,46.7
2021,"2018_SOC","Physician assistants","healthcare","health_practitioner","occupation",NA,165,0,2,63,57,26,8,8,39.4
2021,"2018_SOC","Podiatrists","healthcare","health_practitioner","occupation",NA,8,0,0,1,1,1,3,1,NA
2021,"2018_SOC","Audiologists","healthcare","health_practitioner","occupation",NA,17,0,0,7,4,2,1,2,NA
2021,"2018_SOC","Occupational therapists","healthcare","health_practitioner","occupation",NA,135,0,1,54,29,18,27,6,41.8
2021,"2018_SOC","Physical therapists","healthcare","health_practitioner","occupation",NA,273,1,7,86,74,54,41,10,41.2
2021,"2018_SOC","Radiation therapists","healthcare","health_practitioner","occupation",NA,15,0,0,3,5,5,1,1,NA
2021,"2018_SOC","Recreational therapists","healthcare","health_practitioner","occupation",NA,18,0,3,5,2,4,4,1,NA
2021,"2018_SOC","Respiratory therapists","healthcare","health_practitioner","occupation",NA,117,0,6,23,26,23,34,5,47.7
2021,"2018_SOC","Speech-language pathologists","healthcare","health_practitioner","occupation",NA,187,0,9,65,46,37,22,8,41.1
2021,"2018_SOC","Exercise physiologists","healthcare","health_practitioner","occupation","2020+ only",6,0,1,3,0,1,0,1,NA
2021,"2018_SOC","Therapists, all other","healthcare","health_practitioner","occupation",NA,242,0,12,85,59,37,32,17,39.6
2021,"2018_SOC","Veterinarians","healthcare","health_practitioner","occupation",NA,104,0,0,25,26,25,14,14,45.2
2021,"2018_SOC","Registered nurses","healthcare","health_practitioner","occupation",NA,3201,5,162,824,773,712,540,184,43.1
2021,"2018_SOC","Nurse anesthetists","healthcare","health_practitioner","occupation",NA,35,0,0,6,11,12,4,2,NA
2021,"2018_SOC","Nurse midwives","healthcare","health_practitioner","occupation",NA,8,0,0,2,1,2,3,0,NA
2021,"2018_SOC","Nurse practitioners","healthcare","health_practitioner","occupation",NA,237,0,0,46,88,66,30,7,43.5
2021,"2018_SOC","Acupuncturists","healthcare","health_practitioner","occupation","2020+ only",24,0,0,1,5,3,8,8,NA
2021,"2018_SOC","Healthcare diagnosing or treating practitioners, all other","healthcare","health_practitioner","occupation","2020+ only; see 2019 note",13,0,0,2,2,5,3,1,NA
2021,"2018_SOC","Clinical laboratory technologists and technicians","healthcare","health_technician","occupation",NA,369,4,38,104,77,67,58,21,40.5
2021,"2018_SOC","Dental hygienists","healthcare","health_technician","occupation",NA,207,0,7,48,49,58,34,11,44.8
2021,"2018_SOC","Cardiovascular technologists and technicians","healthcare","health_technician","occupation","2020+ only",61,2,5,13,10,14,14,3,47.2
2021,"2018_SOC","Diagnostic medical sonographers","healthcare","health_technician","occupation","2020+ only",88,0,4,20,24,24,13,2,42
2021,"2018_SOC","Radiologic technologists and technicians","healthcare","health_technician","occupation","2020+ only",226,0,8,57,60,47,44,10,43.4
2021,"2018_SOC","Magnetic resonance imaging technologists","healthcare","health_technician","occupation","2020+ only",47,0,1,7,12,12,10,3,NA
2021,"2018_SOC","Nuclear medicine technologists and medical dosimetrists","healthcare","health_technician","occupation","2020+ only",39,0,1,7,10,13,7,1,NA
2021,"2018_SOC","Emergency medical technicians","healthcare","health_technician","occupation","2020+ only",145,5,36,51,22,15,14,2,30.8
2021,"2018_SOC","Paramedics","healthcare","health_technician","occupation","2020+ only",96,0,5,32,28,22,6,4,38.5
2021,"2018_SOC","Pharmacy technicians","healthcare","health_technician","occupation",NA,342,11,51,107,79,47,36,11,36.1
2021,"2018_SOC","Psychiatric technicians","healthcare","health_technician","occupation",NA,73,1,21,21,14,10,3,3,30.7
2021,"2018_SOC","Surgical technologists","healthcare","health_technician","occupation",NA,113,1,8,33,32,24,13,3,39.8
2021,"2018_SOC","Veterinary technologists and technicians","healthcare","health_technician","occupation",NA,129,2,32,46,29,8,9,3,31.8
2021,"2018_SOC","Dietetic technicians and ophthalmic medical technicians","healthcare","health_technician","occupation","2020+ only",66,9,11,11,14,8,8,5,35
2021,"2018_SOC","Licensed practical and licensed vocational nurses","healthcare","health_technician","occupation",NA,533,6,45,121,113,114,106,29,43.8
2021,"2018_SOC","Medical records specialists","healthcare","health_technician","occupation","2020+ only",207,3,9,41,47,52,40,16,46.3
2021,"2018_SOC","Opticians, dispensing","healthcare","health_technician","occupation",NA,50,0,4,11,10,10,12,4,45.2
2021,"2018_SOC","Miscellaneous health technologists and technicians","healthcare","health_technician","occupation",NA,177,2,9,44,31,37,38,15,45.4
2021,"2018_SOC","Other healthcare practitioners and technical occupations","healthcare","health_technician","occupation",NA,105,0,7,31,17,21,19,9,42.6
2022,"2018_SOC","Computer and information systems managers","it","it_management","occupation",NA,764,2,10,132,225,222,141,31,45.7
2022,"2018_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,202,3,5,30,52,59,42,11,46.5
2022,"2018_SOC","Natural sciences managers","life_science","life_science","occupation",NA,28,0,1,5,8,9,5,1,NA
2022,"2018_SOC","Computer and mathematical occupations","it","computer","group",NA,6171,32,378,1896,1587,1158,905,216,40.6
2022,"2018_SOC","Computer and information research scientists","it","computer","occupation",NA,41,0,3,17,3,7,10,0,NA
2022,"2018_SOC","Computer systems analysts","it","computer","occupation",NA,501,1,25,136,134,97,70,39,42.3
2022,"2018_SOC","Information security analysts","it","computer","occupation",NA,178,2,7,42,57,35,32,3,42
2022,"2018_SOC","Computer programmers","it","computer","occupation",NA,457,9,21,118,107,82,92,27,42.8
2022,"2018_SOC","Software developers","it","computer","occupation","2020+ only; see 2019 note",2085,0,133,746,553,376,234,43,38.9
2022,"2018_SOC","Software quality assurance analysts and testers","it","computer","occupation","2020+ only; see 2019 note",83,0,2,20,24,20,11,5,43.8
2022,"2018_SOC","Web developers","it","computer","occupation",NA,79,2,5,31,28,6,6,2,37.3
2022,"2018_SOC","Web and digital interface designers","it","computer","occupation","2020+ only",89,1,3,37,27,14,6,1,36.4
2022,"2018_SOC","Computer support specialists","it","computer","occupation",NA,704,4,43,206,165,136,121,30,42
2022,"2018_SOC","Database administrators and architects","it","computer","occupation","2020+ only; see 2019 note",137,1,10,32,24,33,34,4,46.4
2022,"2018_SOC","Network and computer systems administrators","it","computer","occupation",NA,217,0,7,56,59,44,47,4,43.5
2022,"2018_SOC","Computer network architects","it","computer","occupation",NA,98,0,3,20,32,24,15,4,43.2
2022,"2018_SOC","Computer occupations, all other","it","computer","occupation",NA,969,10,56,251,256,201,156,40,41.7
2022,"2018_SOC","Operations research analysts","it","data_science","occupation",NA,135,0,14,32,32,23,28,7,41.9
2022,"2018_SOC","Statisticians","it","data_science","occupation",NA,51,0,8,17,10,9,6,1,36.8
2022,"2018_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3464,18,207,973,754,683,607,222,42.3
2022,"2018_SOC","Architects, except landscape and naval","engineering","arch_engineering","occupation","2020+ only; see 2019 note",182,0,5,30,50,45,33,18,46.6
2022,"2018_SOC","Landscape architects","engineering","arch_engineering","occupation",NA,32,0,1,8,7,6,8,2,NA
2022,"2018_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,43,0,0,14,7,6,13,3,NA
2022,"2018_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,173,0,7,65,27,28,36,10,41.1
2022,"2018_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,4,0,0,1,0,2,1,0,NA
2022,"2018_SOC","Bioengineers and biomedical engineers","engineering","arch_engineering","occupation","2020+ only; see 2019 note",24,0,3,8,10,1,1,0,NA
2022,"2018_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,75,0,8,28,18,10,7,4,36
2022,"2018_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,482,2,32,165,97,86,69,31,40
2022,"2018_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,90,0,5,20,29,20,14,2,42.5
2022,"2018_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,296,0,11,87,59,67,56,18,43
2022,"2018_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,47,0,3,15,10,5,9,4,NA
2022,"2018_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,221,4,14,59,52,48,34,10,42.2
2022,"2018_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,8,0,0,2,2,2,1,1,NA
2022,"2018_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,48,0,1,17,9,7,9,3,NA
2022,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,403,2,32,128,71,67,81,22,41.5
2022,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,3,0,0,1,0,0,2,0,NA
2022,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,11,0,0,4,3,0,1,3,NA
2022,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,18,0,1,4,8,3,2,0,NA
2022,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,631,1,31,171,154,140,100,35,42.8
2022,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",46,2,2,13,8,11,6,3,NA
2022,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",80,0,5,15,19,15,18,7,46
2022,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",90,1,4,15,16,23,24,8,48.4
2022,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",374,5,30,82,80,78,72,28,43.7
2022,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,83,0,12,21,17,12,11,10,40.7
2022,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1840,13,146,559,430,325,251,115,40.5
2022,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,19,0,1,4,8,3,1,1,NA
2022,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,110,0,5,29,34,17,21,5,42.9
2022,"2018_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,29,0,1,12,5,4,6,2,NA
2022,"2018_SOC","Medical scientists","life_science","life_science","occupation",NA,147,1,3,41,48,30,17,7,42
2022,"2018_SOC","Life scientists, all other","life_science","life_science","occupation",NA,13,0,1,10,2,0,0,0,NA
2022,"2018_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,26,0,2,5,5,4,7,3,NA
2022,"2018_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,12,0,0,4,2,3,3,0,NA
2022,"2018_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,78,0,7,24,16,16,12,3,39.5
2022,"2018_SOC","Environmental scientists and specialists, including health","life_science","physical_science","occupation","2020+ only; see 2019 note",33,0,5,8,7,7,6,1,NA
2022,"2018_SOC","Geoscientists and hydrologists, except geographers","life_science","physical_science","occupation","2020+ only; see 2019 note",43,0,0,13,13,7,8,3,NA
2022,"2018_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,442,2,33,165,114,68,43,18,38.4
2022,"2018_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,42,1,4,11,8,9,9,0,NA
2022,"2018_SOC","Biological technicians","life_science","science_technician","occupation",NA,24,0,5,5,5,1,5,3,NA
2022,"2018_SOC","Chemical technicians","life_science","science_technician","occupation",NA,51,1,5,15,13,10,4,2,36.9
2022,"2018_SOC","Environmental science and geoscience technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",15,0,3,2,3,4,3,0,NA
2022,"2018_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,7,0,0,4,1,1,1,0,NA
2022,"2018_SOC","Other life, physical, and social science technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",320,8,56,102,51,42,43,17,34.8
2022,"2018_SOC","Technical writers","it","technical_writer","occupation",NA,53,0,4,9,14,9,15,2,46.9
2022,"2018_SOC","Healthcare practitioners and technical occupations","healthcare","health_practitioner","group",NA,9808,53,596,2536,2505,1955,1572,591,42.3
2022,"2018_SOC","Chiropractors","healthcare","health_practitioner","occupation",NA,57,0,1,14,12,9,8,13,48.3
2022,"2018_SOC","Dentists","healthcare","health_practitioner","occupation",NA,140,2,1,28,38,29,26,16,46.6
2022,"2018_SOC","Dietitians and nutritionists","healthcare","health_practitioner","occupation",NA,141,3,8,32,45,23,19,11,41.4
2022,"2018_SOC","Optometrists","healthcare","health_practitioner","occupation",NA,42,0,0,5,12,9,10,7,NA
2022,"2018_SOC","Pharmacists","healthcare","health_practitioner","occupation",NA,375,0,8,88,127,80,53,19,42.2
2022,"2018_SOC","Emergency medicine physicians","healthcare","health_practitioner","occupation","2020+ only",21,0,0,4,7,4,5,1,NA
2022,"2018_SOC","Radiologists","healthcare","health_practitioner","occupation","2020+ only",26,0,0,5,10,2,5,4,NA
2022,"2018_SOC","Other physicians","healthcare","health_practitioner","occupation","2020+ only",933,0,0,196,272,207,154,104,45.1
2022,"2018_SOC","Surgeons","healthcare","health_practitioner","occupation","2020+ only",48,0,0,4,13,15,11,5,NA
2022,"2018_SOC","Physician assistants","healthcare","health_practitioner","occupation",NA,160,0,5,58,61,21,9,5,39
2022,"2018_SOC","Podiatrists","healthcare","health_practitioner","occupation",NA,13,0,0,0,4,3,3,3,NA
2022,"2018_SOC","Audiologists","healthcare","health_practitioner","occupation",NA,12,0,0,6,1,1,2,2,NA
2022,"2018_SOC","Occupational therapists","healthcare","health_practitioner","occupation",NA,149,0,4,58,29,29,21,6,40.6
2022,"2018_SOC","Physical therapists","healthcare","health_practitioner","occupation",NA,274,0,6,85,73,56,43,11,42
2022,"2018_SOC","Radiation therapists","healthcare","health_practitioner","occupation",NA,16,0,0,2,5,3,5,0,NA
2022,"2018_SOC","Recreational therapists","healthcare","health_practitioner","occupation",NA,14,0,1,6,2,1,3,1,NA
2022,"2018_SOC","Respiratory therapists","healthcare","health_practitioner","occupation",NA,104,0,4,24,21,23,28,4,47.7
2022,"2018_SOC","Speech-language pathologists","healthcare","health_practitioner","occupation",NA,171,0,6,50,43,43,22,7,42.2
2022,"2018_SOC","Exercise physiologists","healthcare","health_practitioner","occupation","2020+ only",5,0,2,1,0,1,0,0,NA
2022,"2018_SOC","Therapists, all other","healthcare","health_practitioner","occupation",NA,254,0,22,75,63,45,31,17,40.1
2022,"2018_SOC","Veterinarians","healthcare","health_practitioner","occupation",NA,83,0,0,14,27,22,9,13,46.6
2022,"2018_SOC","Registered nurses","healthcare","health_practitioner","occupation",NA,3363,6,179,878,818,719,573,191,42.8
2022,"2018_SOC","Nurse anesthetists","healthcare","health_practitioner","occupation",NA,37,0,0,4,18,10,4,1,NA
2022,"2018_SOC","Nurse midwives","healthcare","health_practitioner","occupation",NA,6,0,0,1,1,3,1,0,NA
2022,"2018_SOC","Nurse practitioners","healthcare","health_practitioner","occupation",NA,263,0,0,60,96,62,30,15,43.3
2022,"2018_SOC","Acupuncturists","healthcare","health_practitioner","occupation","2020+ only",28,0,0,1,7,10,8,3,NA
2022,"2018_SOC","Healthcare diagnosing or treating practitioners, all other","healthcare","health_practitioner","occupation","2020+ only; see 2019 note",15,0,0,3,5,3,3,0,NA
2022,"2018_SOC","Clinical laboratory technologists and technicians","healthcare","health_technician","occupation",NA,333,5,38,92,63,59,58,18,40.7
2022,"2018_SOC","Dental hygienists","healthcare","health_technician","occupation",NA,217,0,10,50,60,40,43,14,43.7
2022,"2018_SOC","Cardiovascular technologists and technicians","healthcare","health_technician","occupation","2020+ only",46,0,5,9,12,10,7,2,NA
2022,"2018_SOC","Diagnostic medical sonographers","healthcare","health_technician","occupation","2020+ only",93,0,10,30,19,22,10,1,39.2
2022,"2018_SOC","Radiologic technologists and technicians","healthcare","health_technician","occupation","2020+ only",223,1,7,52,57,52,44,10,44.2
2022,"2018_SOC","Magnetic resonance imaging technologists","healthcare","health_technician","occupation","2020+ only",52,0,4,14,12,13,6,4,41.8
2022,"2018_SOC","Nuclear medicine technologists and medical dosimetrists","healthcare","health_technician","occupation","2020+ only",28,0,1,8,8,7,3,1,NA
2022,"2018_SOC","Emergency medical technicians","healthcare","health_technician","occupation","2020+ only",139,1,41,42,31,11,11,1,31.2
2022,"2018_SOC","Paramedics","healthcare","health_technician","occupation","2020+ only",107,0,4,33,36,16,15,3,40.4
2022,"2018_SOC","Pharmacy technicians","healthcare","health_technician","occupation",NA,355,10,67,106,93,39,32,9,35.6
2022,"2018_SOC","Psychiatric technicians","healthcare","health_technician","occupation",NA,91,1,20,29,19,10,8,3,31.8
2022,"2018_SOC","Surgical technologists","healthcare","health_technician","occupation",NA,93,0,7,31,27,9,15,4,39.6
2022,"2018_SOC","Veterinary technologists and technicians","healthcare","health_technician","occupation",NA,148,5,28,53,34,12,15,1,31.7
2022,"2018_SOC","Dietetic technicians and ophthalmic medical technicians","healthcare","health_technician","occupation","2020+ only",68,13,12,17,5,8,10,4,29.6
2022,"2018_SOC","Licensed practical and licensed vocational nurses","healthcare","health_technician","occupation",NA,588,5,55,149,108,126,117,28,42.9
2022,"2018_SOC","Medical records specialists","healthcare","health_technician","occupation","2020+ only",193,0,11,40,47,36,44,14,45.6
2022,"2018_SOC","Opticians, dispensing","healthcare","health_technician","occupation",NA,46,1,5,15,9,5,10,1,NA
2022,"2018_SOC","Miscellaneous health technologists and technicians","healthcare","health_technician","occupation",NA,146,1,14,40,34,30,22,6,41.2
2022,"2018_SOC","Other healthcare practitioners and technical occupations","healthcare","health_technician","occupation",NA,91,0,8,27,19,16,15,6,40.4
2023,"2018_SOC","Computer and information systems managers","it","it_management","occupation",NA,793,0,8,156,243,223,139,24,44.8
2023,"2018_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,206,0,0,32,60,60,43,12,46.6
2023,"2018_SOC","Natural sciences managers","life_science","life_science","occupation",NA,39,0,2,10,14,4,7,3,NA
2023,"2018_SOC","Computer and mathematical occupations","it","computer","group",NA,6502,35,387,1949,1746,1272,895,218,40.8
2023,"2018_SOC","Computer and information research scientists","it","computer","occupation",NA,44,0,2,29,7,3,2,1,NA
2023,"2018_SOC","Computer systems analysts","it","computer","occupation",NA,513,2,25,130,121,119,88,28,43.9
2023,"2018_SOC","Information security analysts","it","computer","occupation",NA,231,0,17,67,54,54,33,6,40.6
2023,"2018_SOC","Computer programmers","it","computer","occupation",NA,402,3,19,103,99,84,71,23,42.7
2023,"2018_SOC","Software developers","it","computer","occupation","2020+ only; see 2019 note",2134,7,132,779,582,349,220,65,38.7
2023,"2018_SOC","Software quality assurance analysts and testers","it","computer","occupation","2020+ only; see 2019 note",76,0,1,16,27,16,12,3,42.8
2023,"2018_SOC","Web developers","it","computer","occupation",NA,76,1,3,26,25,9,9,2,40.1
2023,"2018_SOC","Web and digital interface designers","it","computer","occupation","2020+ only",79,2,12,29,21,10,4,2,36.1
2023,"2018_SOC","Computer support specialists","it","computer","occupation",NA,687,5,44,185,186,138,104,25,41.8
2023,"2018_SOC","Database administrators and architects","it","computer","occupation","2020+ only; see 2019 note",122,0,3,28,31,28,30,3,45.4
2023,"2018_SOC","Network and computer systems administrators","it","computer","occupation",NA,202,0,4,47,64,51,33,3,43.1
2023,"2018_SOC","Computer network architects","it","computer","occupation",NA,104,0,4,23,34,23,18,1,43.9
2023,"2018_SOC","Computer occupations, all other","it","computer","occupation",NA,1197,13,70,261,330,288,201,35,42.6
2023,"2018_SOC","Operations research analysts","it","data_science","occupation",NA,138,0,4,35,40,24,24,11,43.2
2023,"2018_SOC","Statisticians","it","data_science","occupation",NA,46,1,0,19,14,7,4,1,NA
2023,"2018_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3602,19,287,987,793,682,630,205,41.9
2023,"2018_SOC","Architects, except landscape and naval","engineering","arch_engineering","occupation","2020+ only; see 2019 note",203,0,6,48,51,47,33,18,44.2
2023,"2018_SOC","Landscape architects","engineering","arch_engineering","occupation",NA,28,0,1,4,9,6,7,2,NA
2023,"2018_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,44,0,2,6,14,5,7,9,NA
2023,"2018_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,166,0,14,45,38,20,36,13,42.1
2023,"2018_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,4,0,0,0,1,0,0,1,NA
2023,"2018_SOC","Bioengineers and biomedical engineers","engineering","arch_engineering","occupation","2020+ only; see 2019 note",26,0,1,12,9,2,0,2,NA
2023,"2018_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,83,1,9,26,19,16,9,2,36.9
2023,"2018_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,517,4,41,166,102,90,85,29,40.6
2023,"2018_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,71,0,4,17,20,15,14,1,42.8
2023,"2018_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,250,2,11,65,41,58,58,15,45.8
2023,"2018_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,38,0,3,12,11,2,6,3,NA
2023,"2018_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,298,0,39,83,63,50,53,9,40.3
2023,"2018_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,16,1,3,2,2,5,3,1,NA
2023,"2018_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,54,0,3,24,10,5,6,5,37.9
2023,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,433,1,29,139,92,83,72,16,40.2
2023,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,10,0,1,0,5,2,2,0,NA
2023,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,3,0,0,2,0,0,0,0,NA
2023,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,12,0,0,4,4,1,3,1,NA
2023,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,669,0,49,183,150,131,112,44,42.4
2023,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",33,0,3,4,9,6,7,2,NA
2023,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",98,2,10,27,21,20,12,6,39.1
2023,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",97,2,8,16,24,21,17,9,46.3
2023,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",366,3,27,84,81,86,73,12,43.7
2023,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,87,1,20,17,17,11,15,6,35.3
2023,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1870,10,153,570,434,342,221,141,40.2
2023,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,29,0,1,12,9,4,1,2,NA
2023,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,118,0,8,41,25,23,13,7,41.1
